Label,Type,tokenized_Transcript,Prediction
1,B,hit chicago wow skyscraper deep dish pizza kayak river offer awesome city view blue bar mural add character leave know scratch surface chicago bold architecture great music food hit spot m plan trip dive deeply vibrant city life,0.0
1,B,visit dubai like enter world futuristic vision rich tradition merge tower skyscraper like breathtaking burj khalifa bustling souk echo century old trade dubai dazzle contrast dune bash vast desert adrenaline rush quiet evening traditional dow boat offer serene view city skyline blend global culture see culinary scene vibrant neighborhood buy destination crossroad world showcase dynamic blend innovation heritage,0.0
1,B,san antonio important thing river walk people medical morning river walk food street san antonio find lot mexican food uh uh like good actually like try lot mexican food weekend feel like pretty good uh oral san antonio,0.0
1,B,koyoto like walk serene painting ancient temple transguilt garden visit ashrain like golden kinkakuji fall aiki step peaceful past surround nature harmony historic street guillon oden machia house whisper tale geishe heritage coyote tea house bloom cherry blossom add layer beauty tradition sever macha century old garden coyote unfold city time stand offer blend transquility timeless beauty corner,0.0
1,B,like step vibrant tapestry sight sound flavor lively market marikech tranquil expanse sahara experience rich contrast camel ride sunset mint tea cool oasis feel like scene storybook ancient medinas labyrinth history pair genuine warmth people morocco trip deep dive world tradition hospitality weave fabric daily life,0.0
1,B,dive seattle immediately take mix nature urban cool space needle offer dizzying view pike place market feast sense fresh seafood flower coffee culture level surround evergreen forest puget sound pure magic hiking near mount rainier show wild heart washington leave seattle feel like experience city perfectly balance city live nature calm seattle lay vibe tech buzz natural escape ve lasting impression um m dream visit rain kiss street,0.0
1,B,check historic architecture tour get close chicago iconic building bridge learn story feel like time travel food see pizza journey think hot dog fixing international cuisine notch vibe navy pier view excitement highlight day chicago peel layer reveal city rich culture history flavor pack bag realize deep chicago run chicago mix architectural marvel culinary adventure lakeside fun ve truly captivate um wait come uncover,0.0
1,B,hit chicago wow skyscraper deep dish pizza kayak river offer awesome city view blue bar mural add character leave know scratch surface chicago bold architecture great music food hit spot m plan trip dive deeply vibrant city life,0.0
1,B,uh austin guess go dallas uh san antonio walk like boss see austin like going go city yeah ve see like austin like like san antonio probably like dalla good weather like little bit well dallas,1.0
1,B,explore dala like navigate city contrast skyscaper reach sky odd district pulse creativity history west end whisper tale oil blending seamlessly sleek modernity food combination flavor smoky barbecue gome delicacy dala city canvas paint ball stroke traditional uninnovation stroll street feel like witness heartbeat texas vibrant life,0.0
1,B,vistin caldelphia find city historic come alive modern vibe thrive stroll old city touch stone americans birthplace liberty bell independence howl feel like time machine history philadelphia famous cheese take buzzing market like rating terminal die hard sport scene artsy neighborhood unvest box place past present blend perfectly make moment reach nuclear american experience,0.0
1,B,good home actually dallas like community like big community like thousand 2000 school road wide yeah thing feel like day like temperature compare new york city,0.0
1,B,thing like finish take small drive inside nasa center select 5 10 minute nasa center see liquid nitrogen form non oxygen gas like oxygen cylinder big big thing like transport fuel engine feel amuse see,0.0
1,B,day guess stay hotel day get news phone say high alert pollution think like okay fog like smoke think come wild fight like forest fight country like canada m sure like breathe outside,0.0
1,B,hit la music scene catch live tune downtown jazz spot echo park indie vibe buzz unreal plus farmer market show cali fresh flavor add city cool beat bite peel layer la city alive rhythm taste reflect trip louisiana flip script mix famous hidden los angeles ve snag curiosity um m plan deep dive vibrant eclectic mix,1.0
1,B,explore portland like enter world creativity nature meet indie bookstore cosic affair stity celebrate art forest park offer peaceful escape riot city show portland slow outdoor food court serve dish globe meal adventure portland city community value uniqueness sustainability sit backdrop stunning mount hood walk portland feel story value environment innovation equally,0.0
1,B,think go think ve see like mars mission guess go ve see spit know satellite replica see great thing suppose feel feel nasa great space company,0.0
1,B,go rocket like think real rocket replica m sure huge keep engine rocket like big know go m see like tiny like miniature thing come engine,0.0
